ID,Age,Genre,Education,Pays,Nscore,Escore,Oscore,Ascore,Cscore,Impulsivite,Sensations,Cannabis,Cannabis_recode,Sans_diplome,Genre_num
1419,25,Femme,Maitrise,Irelande,34,38,36,54,40,-1.37983,-1.18084,non,0,0,1
1420,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,32,45,54,47,42,0.19268,1.2247,oui,1,1,0
1421,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,37,49,38,38,0.88113,1.2247,oui,1,1,0
1422,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,34,43,50,39,44,-0.21711999999999998,1.2247,oui,1,1,0
1423,45,Homme,Quitte ecole avant 16 ans,Irelande,35,33,45,50,34,0.19268,1.2247,oui,1,1,0
1424,18,Homme,Diplome universitaire,Etats-Unis,28,51,55,46,40,0.19268,0.40148,oui,1,0,0
1425,25,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,42,36,43,40,33,1.29221,0.7654,oui,1,1,0
1426,25,Femme,Diplome universitaire,Etats-Unis,33,44,53,48,46,0.19268,1.2247,oui,1,0,1
1427,35,Homme,Diplome professionnel,Royaume-Unis,39,42,44,42,42,1.29221,0.40148,oui,1,0,0
1428,18,Femme,Diplome professionnel,Royaume-Unis,36,40,44,45,53,0.88113,0.40148,non,0,0,1
1429,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,27,51,49,34,49,0.52975,1.2247,oui,1,1,0
1430,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,43,38,40,46,35,-0.21711999999999998,-0.21575,oui,1,1,1
1431,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,49,54,39,41,0.88113,1.2247,non,0,1,0
1432,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,48,47,41,28,37,1.8620299999999999,0.40148,oui,1,1,1
1433,45,Femme,Doctorat,Royaume-Unis,26,31,40,40,46,-0.71126,-1.5485799999999998,oui,1,0,1
1434,25,Femme,Maitrise,Royaume-Unis,39,33,41,58,51,-1.37983,-1.18084,non,0,0,1
1435,25,Femme,Maitrise,Royaume-Unis,40,30,37,47,44,-1.37983,-2.07848,non,0,0,1
1436,55,Femme,Maitrise,Royaume-Unis,28,40,46,45,47,0.52975,-0.52593,non,0,0,1
1437,55,Femme,Diplome professionnel,Royaume-Unis,28,36,47,45,33,1.8620299999999999,0.40148,oui,1,0,1
1438,18,Homme,Quitte ecole a 16 ans,Etats-Unis,48,37,47,46,41,-0.71126,1.2247,oui,1,1,0
1439,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,20,47,50,37,49,-0.71126,0.07987000000000001,oui,1,1,0
1440,18,Homme,Quitte Lycee ou universite sans diplome,Autre,29,44,45,35,36,-0.21711999999999998,0.7654,oui,1,1,0
1441,35,Femme,Maitrise,Royaume-Unis,34,40,39,48,45,-1.37983,-1.18084,non,0,0,1
1442,45,Femme,Maitrise,Royaume-Unis,25,39,46,52,50,-0.71126,-1.18084,non,0,0,1
1443,25,Femme,Maitrise,Royaume-Unis,46,33,40,51,48,-1.37983,-1.5485799999999998,non,0,0,1
1444,35,Femme,Doctorat,Royaume-Unis,31,46,50,49,46,-0.71126,-1.18084,oui,1,0,1
1445,35,Femme,Maitrise,Royaume-Unis,29,37,37,54,48,-0.71126,-0.8463700000000001,non,0,0,1
1446,45,Femme,Maitrise,Royaume-Unis,23,41,47,49,49,-1.37983,-1.18084,non,0,0,1
1447,25,Femme,Maitrise,Royaume-Unis,29,46,47,50,54,0.19268,-0.8463700000000001,non,0,0,1
1448,25,Femme,Maitrise,Royaume-Unis,36,44,37,39,53,-0.21711999999999998,0.07987000000000001,non,0,0,1
1449,25,Femme,Diplome universitaire,Etats-Unis,25,49,49,51,52,0.52975,0.7654,non,0,0,1
1450,18,Femme,Maitrise,Royaume-Unis,30,41,39,47,47,-0.21711999999999998,-0.21575,non,0,0,1
1451,25,Femme,Maitrise,Royaume-Unis,26,47,51,36,51,-0.21711999999999998,-0.52593,oui,1,0,1
1452,25,Femme,Doctorat,Royaume-Unis,26,36,45,50,53,-1.37983,-0.21575,oui,1,0,1
1453,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,40,37,57,30,55,1.29221,1.92173,oui,1,1,0
1454,18,Femme,Diplome universitaire,Royaume-Unis,39,41,34,46,49,-1.37983,-1.18084,non,0,0,1
1455,25,Femme,Doctorat,Royaume-Unis,31,40,44,48,47,-0.71126,-0.52593,non,0,0,1
1456,18,Homme,Diplome professionnel,Etats-Unis,43,35,54,55,39,-0.71126,1.92173,oui,1,0,0
1457,45,Femme,Maitrise,Royaume-Unis,19,44,46,52,52,-0.71126,-0.8463700000000001,non,0,0,1
1458,25,Femme,Doctorat,Royaume-Unis,41,32,42,54,45,-1.37983,0.40148,oui,1,0,1
1459,25,Femme,Diplome universitaire,Royaume-Unis,24,36,44,46,49,-0.71126,-0.52593,non,0,0,1
1460,18,Femme,Diplome universitaire,Royaume-Unis,27,45,45,50,37,-0.21711999999999998,-0.8463700000000001,oui,1,0,1
1461,35,Femme,Doctorat,Royaume-Unis,19,50,46,44,47,0.19268,-0.8463700000000001,non,0,0,1
1462,55,Homme,Maitrise,Royaume-Unis,37,44,51,45,36,-0.71126,-1.18084,non,0,0,0
1463,25,Homme,Maitrise,Royaume-Unis,37,41,42,46,43,-0.71126,0.40148,oui,1,0,0
1464,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,25,45,51,49,45,-0.21711999999999998,0.7654,oui,1,1,0
1465,25,Homme,Maitrise,Royaume-Unis,14,48,41,48,38,0.52975,0.07987000000000001,non,0,0,0
1466,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,43,36,43,37,41,0.88113,-0.21575,oui,1,1,1
1467,18,Femme,Diplome universitaire,Etats-Unis,30,42,50,42,46,-1.37983,-0.52593,oui,1,0,1
1468,55,Femme,Diplome universitaire,Etats-Unis,20,45,51,53,48,-0.21711999999999998,0.07987000000000001,oui,1,0,1
1469,25,Femme,Maitrise,Royaume-Unis,34,34,36,51,43,-1.37983,-0.52593,oui,1,0,1
1470,18,Femme,Diplome universitaire,Royaume-Unis,39,40,45,48,40,-1.37983,-1.18084,non,0,0,1
1471,65,Homme,Diplome universitaire,Royaume-Unis,20,39,41,57,45,-1.37983,-2.07848,non,0,0,0
1472,55,Homme,Maitrise,Royaume-Unis,28,38,47,45,51,-0.21711999999999998,-0.8463700000000001,oui,1,0,0
1473,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,34,43,44,36,43,-0.71126,1.2247,oui,1,1,0
1474,25,Femme,Maitrise,Etats-Unis,33,42,51,46,43,-0.71126,0.07987000000000001,oui,1,0,1
1475,45,Homme,Quitte Lycee ou universite sans diplome,Canada,46,35,39,35,47,1.8620299999999999,1.2247,oui,1,1,0
1476,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,57,26,41,27,24,1.29221,1.2247,oui,1,1,1
1477,25,Homme,Diplome professionnel,Canada,32,37,44,40,43,-0.71126,-0.8463700000000001,oui,1,0,0
1478,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,40,35,45,41,32,-1.37983,0.40148,oui,1,1,0
1479,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,27,49,55,43,38,1.8620299999999999,1.92173,oui,1,1,0
1480,35,Femme,Diplome professionnel,Etats-Unis,35,36,30,43,40,-0.71126,-0.8463700000000001,non,0,0,1
1481,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,49,42,50,49,43,-0.71126,0.07987000000000001,oui,1,1,1
1482,45,Femme,Diplome universitaire,Etats-Unis,51,22,46,43,26,0.88113,-2.07848,oui,1,0,1
1483,45,Femme,Doctorat,Royaume-Unis,27,40,46,44,47,-0.21711999999999998,-0.21575,non,0,0,1
1484,25,Femme,Diplome universitaire,Royaume-Unis,33,43,50,53,41,-0.71126,0.7654,oui,1,0,1
1485,35,Homme,Diplome professionnel,Etats-Unis,41,32,42,44,33,0.88113,-0.8463700000000001,oui,1,0,0
1486,25,Femme,Doctorat,Royaume-Unis,26,49,39,49,46,-0.71126,-0.52593,non,0,0,1
1487,18,Homme,Quitte Lycee ou universite sans diplome,Autre,25,47,53,32,37,0.52975,1.2247,oui,1,1,0
1488,25,Femme,Diplome universitaire,Royaume-Unis,35,38,36,43,47,-0.71126,-1.18084,non,0,0,1
1489,18,Homme,Diplome universitaire,Australie,43,40,44,36,46,1.29221,-0.52593,oui,1,0,0
1490,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,31,37,44,31,32,1.8620299999999999,1.92173,oui,1,1,1
1491,25,Femme,Doctorat,Royaume-Unis,49,35,41,33,49,0.88113,-2.07848,oui,1,0,1
1492,18,Femme,Maitrise,Royaume-Unis,35,47,35,40,36,0.88113,1.2247,non,0,0,1
1493,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,50,36,40,40,30,1.29221,0.7654,oui,1,1,0
1494,45,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,34,38,49,44,40,1.29221,1.2247,oui,1,1,0
1495,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,55,33,42,41,29,1.29221,0.07987000000000001,oui,1,1,0
1496,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,45,17,42,33,28,1.8620299999999999,0.7654,oui,1,1,0
1497,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,28,33,45,39,39,-0.71126,0.07987000000000001,oui,1,1,0
1498,25,Homme,Maitrise,Autre,25,41,47,37,35,0.19268,1.2247,non,0,0,0
1499,45,Femme,Quitte ecole avant 16 ans,Etats-Unis,42,39,42,40,34,0.19268,-0.52593,oui,1,1,1
1500,45,Homme,Diplome universitaire,Etats-Unis,26,46,48,43,46,0.88113,1.2247,non,0,0,0
1501,25,Homme,Doctorat,Etats-Unis,32,43,45,39,42,0.52975,1.2247,oui,1,0,0
1502,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,42,41,49,29,42,1.8620299999999999,-0.21575,oui,1,1,1
1503,18,Homme,Diplome universitaire,Etats-Unis,40,26,51,42,38,0.19268,-0.52593,non,0,0,0
1504,25,Homme,Diplome universitaire,Etats-Unis,31,43,54,41,39,0.19268,0.7654,oui,1,0,0
1505,18,Femme,Diplome universitaire,Etats-Unis,31,40,43,44,38,1.29221,1.2247,oui,1,0,1
1506,35,Femme,Diplome professionnel,Etats-Unis,52,19,47,51,36,-0.21711999999999998,-0.21575,oui,1,0,1
1507,45,Femme,Doctorat,Royaume-Unis,36,50,52,47,54,-0.21711999999999998,-0.52593,non,0,0,1
1508,18,Femme,Quitte ecole a 16 ans,Royaume-Unis,59,21,52,38,25,-0.21711999999999998,-0.8463700000000001,non,0,1,1
1509,18,Femme,Diplome universitaire,Royaume-Unis,46,35,51,31,39,0.19268,0.40148,oui,1,0,1
1510,25,Femme,Diplome professionnel,Etats-Unis,43,31,50,47,42,0.52975,0.7654,oui,1,0,1
1511,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,45,24,44,40,35,-1.37983,-0.8463700000000001,non,0,1,0
1512,18,Homme,Diplome universitaire,Etats-Unis,43,34,55,44,32,-0.21711999999999998,-0.52593,oui,1,0,0
1513,18,Homme,Quitte ecole avant 16 ans,Etats-Unis,56,35,47,39,41,-1.37983,-0.8463700000000001,oui,1,1,0
1514,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,34,36,39,39,38,-0.21711999999999998,-2.07848,oui,1,1,0
1515,25,Homme,Quitte ecole a 18 ans,Etats-Unis,48,22,47,41,27,0.19268,-0.52593,oui,1,1,0
1516,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,37,45,34,33,1.8620299999999999,1.2247,oui,1,1,0
1517,18,Homme,Quitte ecole a 18 ans,Etats-Unis,28,52,55,36,39,1.8620299999999999,1.92173,oui,1,1,0
1518,45,Homme,Doctorat,Etats-Unis,42,30,54,37,38,1.8620299999999999,0.7654,oui,1,0,0
1519,18,Homme,Diplome professionnel,Etats-Unis,36,28,56,37,43,0.19268,0.40148,oui,1,0,0
1520,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,34,36,34,27,-0.71126,0.07987000000000001,oui,1,1,0
1521,18,Homme,Quitte Lycee ou universite sans diplome,Autre,49,38,44,42,32,0.19268,-0.21575,oui,1,1,0
1522,18,Homme,Diplome professionnel,Etats-Unis,49,28,52,37,31,1.29221,0.7654,oui,1,0,0
1523,25,Homme,Diplome professionnel,Etats-Unis,35,19,53,52,45,-1.37983,-2.07848,oui,1,0,0
1524,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,53,56,44,37,1.8620299999999999,1.92173,oui,1,1,0
1525,18,Homme,Quitte ecole a 18 ans,Etats-Unis,51,23,53,46,31,0.52975,0.40148,oui,1,1,0
1526,18,Homme,Quitte ecole a 16 ans,Australie,44,48,47,35,35,0.88113,1.92173,oui,1,1,0
1527,18,Homme,Quitte ecole a 18 ans,Etats-Unis,41,48,53,40,38,1.8620299999999999,0.7654,oui,1,1,0
1528,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,45,40,52,35,30,1.29221,0.40148,oui,1,1,0
1529,18,Femme,Diplome universitaire,Royaume-Unis,20,52,49,33,43,1.29221,1.92173,oui,1,0,1
1530,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,22,46,55,43,41,1.29221,0.7654,oui,1,1,0
1531,18,Homme,Quitte ecole avant 16 ans,Nouvelle-Zelande,25,33,52,51,38,0.88113,1.2247,oui,1,1,0
1532,25,Femme,Diplome universitaire,Etats-Unis,34,46,53,48,40,-0.21711999999999998,0.07987000000000001,oui,1,0,1
1533,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,27,49,42,22,0.88113,-0.21575,oui,1,1,0
1534,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,27,48,42,39,42,0.88113,1.2247,oui,1,1,0
1535,25,Homme,Quitte ecole a 18 ans,Australie,36,42,38,45,37,-0.71126,0.7654,oui,1,1,0
1536,35,Femme,Quitte Lycee ou universite sans diplome,Irelande,39,40,39,39,38,-0.71126,0.07987000000000001,oui,1,1,1
1537,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,31,45,47,55,53,-1.37983,-0.21575,oui,1,1,1
1538,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,37,33,37,46,33,-0.71126,0.7654,oui,1,1,1
1539,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,36,51,41,40,55,0.88113,1.92173,non,0,1,1
1540,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,47,35,51,49,35,1.29221,0.7654,oui,1,1,0
1541,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,42,39,56,52,43,0.88113,-0.8463700000000001,oui,1,1,1
1542,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,22,48,38,46,48,0.19268,1.92173,oui,1,1,0
1543,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,18,47,34,26,0.88113,0.7654,oui,1,1,0
1544,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,34,37,40,38,29,1.29221,0.7654,oui,1,1,0
1545,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,44,45,51,47,36,0.19268,0.07987000000000001,oui,1,1,0
1546,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,46,33,51,44,41,-0.71126,0.40148,oui,1,1,1
1547,18,Homme,Quitte ecole a 18 ans,Etats-Unis,33,26,47,39,33,0.52975,0.40148,oui,1,1,0
1548,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,50,41,51,43,46,0.52975,0.7654,oui,1,1,1
1549,25,Homme,Diplome universitaire,Royaume-Unis,25,36,33,45,50,-1.37983,-0.8463700000000001,non,0,0,0
1550,25,Femme,Maitrise,Royaume-Unis,29,33,49,45,50,-0.71126,-0.8463700000000001,non,0,0,1
1551,25,Femme,Diplome professionnel,Royaume-Unis,31,40,37,45,42,0.19268,-0.52593,oui,1,0,1
1552,55,Femme,Diplome professionnel,Royaume-Unis,40,29,32,37,39,-1.37983,-2.07848,non,0,0,1
1553,45,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,34,33,36,39,45,-0.21711999999999998,0.07987000000000001,non,0,1,1
1554,45,Femme,Diplome professionnel,Royaume-Unis,30,36,36,49,48,-1.37983,-2.07848,non,0,0,1
1555,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,35,22,39,31,39,1.29221,-0.21575,oui,1,1,0
1556,25,Homme,Maitrise,Royaume-Unis,22,47,45,43,51,0.19268,0.07987000000000001,oui,1,0,0
1557,18,Femme,Maitrise,Royaume-Unis,39,45,38,45,44,-0.21711999999999998,0.40148,oui,1,0,1
1558,25,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,24,50,41,53,49,0.19268,-0.21575,oui,1,1,1
1559,55,Femme,Diplome universitaire,Royaume-Unis,20,50,48,48,52,0.19268,-0.52593,non,0,0,1
1560,18,Femme,Diplome universitaire,Royaume-Unis,27,39,39,38,50,-0.71126,-0.21575,oui,1,0,1
1561,25,Femme,Maitrise,Royaume-Unis,43,41,40,37,49,-1.37983,-0.8463700000000001,oui,1,0,1
1562,35,Femme,Diplome universitaire,Royaume-Unis,42,29,43,45,41,-0.71126,-2.07848,non,0,0,1
1563,45,Femme,Quitte ecole avant 16 ans,Royaume-Unis,38,38,36,39,40,-0.21711999999999998,-0.52593,non,0,1,1
1564,35,Homme,Diplome professionnel,Royaume-Unis,43,29,39,42,33,0.88113,0.07987000000000001,oui,1,0,0
1565,35,Femme,Diplome universitaire,Royaume-Unis,35,51,26,38,56,-1.37983,-1.5485799999999998,non,0,0,1
1566,45,Femme,Diplome professionnel,Royaume-Unis,31,38,35,52,54,-0.71126,-0.52593,non,0,0,1
1567,35,Femme,Diplome professionnel,Royaume-Unis,44,45,47,51,44,-1.37983,-1.18084,non,0,0,1
1568,45,Femme,Diplome professionnel,Royaume-Unis,57,20,43,37,36,-0.71126,-1.5485799999999998,non,0,0,1
1569,35,Homme,Maitrise,Royaume-Unis,22,45,53,54,42,0.19268,-0.21575,non,0,0,0
1570,25,Homme,Diplome universitaire,Royaume-Unis,35,43,37,38,40,-1.37983,-0.8463700000000001,non,0,0,0
1571,25,Femme,Maitrise,Royaume-Unis,26,48,42,42,42,0.88113,-0.8463700000000001,oui,1,0,1
1572,45,Homme,Diplome professionnel,Royaume-Unis,28,37,45,54,47,-0.71126,-0.52593,non,0,0,0
1573,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,30,38,39,47,46,-0.71126,-1.5485799999999998,oui,1,1,1
1574,25,Femme,Maitrise,Royaume-Unis,39,40,43,47,45,0.19268,0.7654,non,0,0,1
1575,45,Femme,Diplome professionnel,Royaume-Unis,46,42,50,53,38,0.88113,-0.8463700000000001,non,0,0,1
1576,35,Femme,Diplome universitaire,Royaume-Unis,35,46,37,49,52,-1.37983,-2.07848,non,0,0,1
1577,35,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,33,41,32,40,45,-1.37983,-0.52593,non,0,1,1
1578,25,Femme,Maitrise,Royaume-Unis,33,45,41,52,48,0.19268,-0.8463700000000001,non,0,0,1
1579,45,Femme,Diplome universitaire,Royaume-Unis,26,39,37,40,46,-1.37983,-0.8463700000000001,non,0,0,1
1580,45,Femme,Maitrise,Royaume-Unis,40,37,54,51,47,-0.21711999999999998,-0.52593,non,0,0,1
1581,35,Femme,Quitte ecole a 16 ans,Royaume-Unis,31,41,42,51,46,-1.37983,-0.52593,non,0,1,1
1582,45,Femme,Diplome professionnel,Royaume-Unis,42,29,28,37,43,-1.37983,-2.07848,non,0,0,1
1583,35,Femme,Maitrise,Royaume-Unis,33,39,36,46,51,-0.21711999999999998,-0.8463700000000001,non,0,0,1
1584,35,Homme,Diplome professionnel,Royaume-Unis,39,31,45,48,43,-0.71126,-0.8463700000000001,non,0,0,0
1585,35,Femme,Maitrise,Royaume-Unis,43,54,46,54,43,0.19268,0.7654,non,0,0,1
1586,25,Femme,Diplome universitaire,Royaume-Unis,37,47,46,42,46,0.88113,0.40148,oui,1,0,1
1587,35,Femme,Diplome universitaire,Royaume-Unis,36,39,51,41,46,0.19268,-0.8463700000000001,oui,1,0,1
1588,35,Femme,Diplome professionnel,Royaume-Unis,32,45,33,39,45,-0.21711999999999998,-0.21575,non,0,0,1
1589,35,Homme,Quitte ecole a 16 ans,Royaume-Unis,24,53,41,39,43,-0.21711999999999998,-0.21575,non,0,1,0
1590,35,Homme,Diplome professionnel,Royaume-Unis,19,49,45,45,48,0.52975,0.07987000000000001,non,0,0,0
1591,35,Femme,Diplome universitaire,Royaume-Unis,44,35,39,52,49,-0.21711999999999998,0.40148,non,0,0,1
1592,45,Femme,Diplome professionnel,Royaume-Unis,19,45,38,58,49,-1.37983,-2.07848,non,0,0,1
1593,45,Femme,Diplome universitaire,Royaume-Unis,28,52,42,50,45,0.88113,1.92173,non,0,0,1
1594,35,Femme,Doctorat,Royaume-Unis,36,45,47,43,41,-0.21711999999999998,-0.52593,non,0,0,1
1595,25,Femme,Diplome universitaire,Royaume-Unis,33,47,42,42,45,-0.71126,-0.8463700000000001,non,0,0,1
1596,25,Femme,Diplome universitaire,Royaume-Unis,30,51,51,43,40,1.29221,0.7654,oui,1,0,1
1597,55,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,35,44,46,46,45,-0.21711999999999998,-1.5485799999999998,non,0,1,1
1598,35,Femme,Diplome universitaire,Royaume-Unis,29,42,38,47,43,-0.71126,-0.8463700000000001,non,0,0,1
1599,25,Femme,Maitrise,Royaume-Unis,28,48,32,44,47,-0.71126,-0.8463700000000001,non,0,0,1
1600,25,Femme,Diplome professionnel,Royaume-Unis,25,47,35,45,42,-0.71126,-0.8463700000000001,non,0,0,1
1601,25,Femme,Diplome professionnel,Royaume-Unis,29,46,37,42,46,0.19268,-0.21575,non,0,0,1
1602,25,Homme,Maitrise,Royaume-Unis,37,44,46,37,52,-0.71126,-1.5485799999999998,oui,1,0,0
1603,55,Femme,Maitrise,Royaume-Unis,39,43,52,41,36,0.52975,0.7654,non,0,0,1
1604,25,Femme,Diplome universitaire,Royaume-Unis,35,56,56,49,35,1.8620299999999999,1.2247,non,0,0,1
1605,45,Homme,Quitte ecole a 16 ans,Royaume-Unis,32,52,45,48,50,-1.37983,-0.8463700000000001,non,0,1,0
1606,25,Femme,Diplome universitaire,Royaume-Unis,33,53,29,37,41,1.29221,-0.21575,non,0,0,1
1607,35,Femme,Diplome professionnel,Royaume-Unis,22,49,48,46,46,-0.71126,-1.18084,oui,1,0,1
1608,35,Femme,Maitrise,Royaume-Unis,28,42,45,42,49,-0.21711999999999998,-0.21575,non,0,0,1
1609,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,32,58,37,37,1.29221,0.7654,oui,1,1,0
1610,25,Femme,Diplome universitaire,Royaume-Unis,34,32,33,49,47,-0.71126,-2.07848,non,0,0,1
1611,45,Femme,Diplome universitaire,Royaume-Unis,38,44,38,48,38,-1.37983,-2.07848,non,0,0,1
1612,25,Femme,Diplome universitaire,Royaume-Unis,32,37,35,50,48,-1.37983,-1.5485799999999998,non,0,0,1
1613,35,Femme,Diplome universitaire,Royaume-Unis,37,48,38,46,42,-0.21711999999999998,-0.21575,oui,1,0,1
1614,25,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,15,54,47,33,46,0.88113,1.2247,non,0,1,0
1615,35,Femme,Doctorat,Royaume-Unis,25,43,53,50,57,-0.21711999999999998,0.07987000000000001,non,0,0,1
1616,55,Homme,Diplome professionnel,Royaume-Unis,42,29,34,48,39,0.19268,-0.21575,non,0,0,0
1617,25,Homme,Maitrise,Royaume-Unis,41,40,50,47,40,0.88113,1.92173,non,0,0,0
1618,45,Homme,Diplome professionnel,Royaume-Unis,39,41,37,47,46,0.52975,-0.52593,non,0,0,0
1619,25,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,39,38,52,41,35,0.88113,1.92173,oui,1,1,0
1620,45,Homme,Diplome professionnel,Royaume-Unis,37,40,42,39,47,-0.21711999999999998,0.40148,non,0,0,0
1621,25,Homme,Diplome universitaire,Royaume-Unis,49,38,38,41,40,0.19268,-0.52593,non,0,0,0
1622,35,Homme,Diplome professionnel,Royaume-Unis,22,39,49,46,49,0.19268,-0.21575,non,0,0,0
1623,35,Homme,Diplome universitaire,Royaume-Unis,41,34,36,47,35,0.19268,-1.18084,non,0,0,0
1624,45,Homme,Maitrise,Royaume-Unis,37,35,44,38,40,-0.71126,-0.8463700000000001,non,0,0,0
1625,35,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,28,43,45,44,43,-0.21711999999999998,0.07987000000000001,oui,1,1,0
1626,35,Femme,Diplome professionnel,Royaume-Unis,28,42,36,48,47,-1.37983,-1.18084,non,0,0,1
1627,25,Femme,Diplome professionnel,Royaume-Unis,23,44,35,47,46,-1.37983,-1.18084,non,0,0,1
1628,25,Femme,Maitrise,Royaume-Unis,20,48,36,42,51,-1.37983,-2.07848,non,0,0,1
1629,25,Femme,Maitrise,Royaume-Unis,42,40,45,48,42,-1.37983,-0.52593,non,0,0,1
1630,45,Femme,Diplome professionnel,Royaume-Unis,37,39,39,45,46,0.52975,-0.52593,non,0,0,1
1631,35,Femme,Diplome universitaire,Royaume-Unis,34,43,51,36,34,0.19268,0.40148,non,0,0,1
1632,35,Femme,Diplome professionnel,Royaume-Unis,18,43,44,58,49,-0.71126,-0.8463700000000001,non,0,0,1
1633,35,Homme,Diplome professionnel,Canada,51,41,42,43,53,1.29221,1.92173,oui,1,0,0
1634,45,Femme,Diplome professionnel,Royaume-Unis,32,42,39,41,45,0.88113,0.40148,non,0,0,1
1635,18,Femme,Quitte ecole a 18 ans,Royaume-Unis,36,30,36,43,42,-1.37983,-2.07848,non,0,1,1
1636,55,Homme,Quitte ecole avant 16 ans,Royaume-Unis,23,40,33,46,46,-0.71126,-0.52593,non,0,1,0
1637,45,Femme,Diplome professionnel,Royaume-Unis,36,44,33,36,42,-0.71126,-1.18084,non,0,0,1
1638,18,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,53,31,46,33,34,0.88113,1.2247,oui,1,1,0
1639,45,Femme,Quitte ecole a 16 ans,Royaume-Unis,38,36,40,45,45,-0.71126,-0.52593,non,0,1,1
1640,45,Femme,Diplome professionnel,Royaume-Unis,35,41,38,42,40,0.19268,-1.18084,non,0,0,1
1641,35,Femme,Diplome professionnel,Royaume-Unis,39,44,41,47,43,0.52975,0.07987000000000001,non,0,0,1
1642,45,Femme,Diplome professionnel,Royaume-Unis,46,40,44,49,48,0.19268,-0.8463700000000001,non,0,0,1
1643,25,Femme,Maitrise,Royaume-Unis,21,43,35,41,49,-1.37983,-0.8463700000000001,non,0,0,1
1644,45,Femme,Diplome professionnel,Royaume-Unis,36,34,45,46,41,-0.71126,-0.8463700000000001,non,0,0,1
1645,25,Femme,Maitrise,Royaume-Unis,29,39,40,48,44,-0.21711999999999998,-0.21575,non,0,0,1
1646,45,Homme,Quitte ecole a 16 ans,Royaume-Unis,36,47,43,43,41,-0.21711999999999998,-0.52593,non,0,1,0
1647,35,Homme,Diplome professionnel,Royaume-Unis,36,33,46,49,46,-1.37983,-1.5485799999999998,oui,1,0,0
1648,35,Homme,Diplome professionnel,Royaume-Unis,44,34,41,46,39,0.19268,0.40148,oui,1,0,0
1649,25,Femme,Maitrise,Royaume-Unis,29,43,44,48,51,-0.21711999999999998,-0.52593,non,0,0,1
1650,25,Femme,Diplome universitaire,Royaume-Unis,34,38,39,41,51,-0.71126,-0.21575,non,0,0,1
